BudgetPeriod,Budget Amount,BudgetYear,Customer Number,textBudgetPeriod
2,16925.47,2008,10026334,Feb
2,17150.26,2008,10024550,Feb
2,18657.01,2008,10008134,Feb
2,19252.13,2008,10002765,Feb
2,19394.53,2008,10009652,Feb
2,22098.21,2008,10021911,Feb
2,22771.11,2008,10023221,Feb
2,22857.67,2008,10023241,Feb
2,22915.39,2008,10014546,Feb
2,24436.19,2008,10016548,Feb
2,24892.76,2008,10025249,Feb
2,25678.6,2008,10026336,Feb
2,26994.9,2008,10010923,Feb
2,28859.3,2008,10015824,Feb
2,28971.76,2008,10026023,Feb
2,30820.03,2008,10025241,Feb
2,31329.27,2008,10007591,Feb
2,31761.86,2008,10025288,Feb
2,33732.26,2008,10006037,Feb
2,34431.88,2008,10020192,Feb
2,34588.8,2008,10020914,Feb
2,35327.22,2008,10024248,Feb
2,35476.45,2008,10014043,Feb
2,36660.82,2008,10025552,Feb
2,38120.13,2008,10025791,Feb
2,40630.49,2008,10025025,Feb
2,40997.71,2008,10023715,Feb
2,42662.22,2008,10014471,Feb
2,43685.03,2008,10021160,Feb
2,44166.01,2008,10019410,Feb
2,46270.77,2008,10024016,Feb
2,48765.28,2008,10009985,Feb
2,50179.26,2008,10018371,Feb
2,53157.59,2008,10023003,Feb
2,60431.61,2008,10003749,Feb
2,60648.82,2008,10005043,Feb
2,65276.09,2008,10017036,Feb
2,66911.17,2008,10025039,Feb
2,69766.83,2008,10012715,Feb
2,70636.34,2008,10012422,Feb
2,78649.17,2008,10024006,Feb
2,80410.75,2008,10018871,Feb
2,82194.44,2008,10026348,Feb
2,82434.91,2008,10016588,Feb
2,82560.29,2008,10022755,Feb
2,84581.31,2008,10005006,Feb
2,85392.82,2008,10017638,Feb
2,87555.37,2008,10002506,Feb
2,97311.57,2008,10023524,Feb
2,97612.98,2008,10023538,Feb
2,98580.13,2008,10025063,Feb
2,118613.22,2008,10017828,Feb
2,122036.52,2008,10013238,Feb
2,123729.04,2008,10009356,Feb
2,128327.84,2008,10007134,Feb
2,172840.91,2008,10025919,Feb
2,193484.76,2008,10009606,Feb
2,221930.4,2008,10020184,Feb
2,248680.27,2008,10021223,Feb
2,255522.61,2008,10023023,Feb
2,514085.49,2008,10025052,Feb
2,1304290.06,2008,10025024,Feb
2,1607669.41,2008,10021485,Feb
2,0,2008,10015325,Feb
2,0,2008,10025269,Feb
2,0,2008,10022755,Feb
2,0,2008,10017072,Feb
2,0,2008,10014495,Feb
2,0,2008,10018352,Feb
2,0,2008,10020445,Feb
2,0,2008,10023275,Feb
2,0,2008,10008593,Feb
2,0,2008,10023471,Feb
2,0,2008,10024524,Feb
2,0,2008,10022167,Feb
2,0,2008,10027381,Feb
2,0,2008,10006093,Feb
2,0,2008,10004255,Feb
2,0,2008,10026581,Feb
2,0,2008,10025034,Feb
2,0,2008,10025284,Feb
2,0,2008,10023489,Feb
2,0,2008,10019678,Feb
2,0,2008,10026522,Feb
2,0,2008,10025287,Feb
2,0,2008,10020907,Feb
2,0,2008,10016564,Feb
2,0,2008,10020639,Feb
2,0,2008,10007591,Feb
2,0,2008,10025038,Feb
2,0,2008,10026038,Feb
2,0,2008,10025304,Feb
2,0,2008,10024010,Feb
2,0,2008,10018867,Feb
2,0,2008,10025248,Feb
2,0,2008,10019664,Feb
2,0,2008,10007123,Feb
2,0,2008,10011398,Feb
2,0,2008,10023513,Feb
2,0,2008,10025021,Feb
2,0,2008,10025299,Feb
2,0,2008,10000466,Feb
2,0,2008,10019388,Feb
2,0,2008,10020663,Feb
2,0,2008,10025778,Feb
2,0,2008,10013188,Feb
2,0,2008,10015275,Feb
2,0,2008,10020662,Feb
2,0,2008,10026336,Feb
2,0,2008,10021145,Feb
2,0,2008,10026861,Feb
2,0,2008,10017553,Feb
2,0,2008,10022678,Feb
2,0,2008,10025249,Feb
2,0,2008,10010935,Feb
2,0,2008,10007566,Feb
2,0,2008,10021179,Feb
2,0,2008,10008134,Feb
2,0,2008,10009633,Feb
2,0,2008,10025251,Feb
2,0,2008,10022750,Feb
2,0,2008,10022456,Feb
2,0,2008,10021222,Feb
2,0,2008,10013232,Feb
2,0,2008,10015011,Feb
2,0,2008,10025552,Feb
2,0,2008,10019909,Feb
2,0,2008,10022490,Feb
2,0,2008,10010912,Feb
2,0,2008,10020915,Feb
2,0,2008,10026299,Feb
2,0,2008,10009653,Feb
2,0,2008,10023964,Feb
2,0,2008,10027119,Feb
2,0,2008,10026606,Feb
2,0,2008,10023003,Feb
2,0,2008,10000472,Feb
2,0,2008,10025051,Feb
2,0,2008,10015793,Feb
2,0,2008,10024725,Feb
2,0,2008,10022201,Feb
2,0,2008,10007564,Feb
2,0,2008,10018665,Feb
2,0,2008,10021936,Feb
2,0,2008,10014238,Feb
2,0,2008,10025575,Feb
2,0,2008,10009907,Feb
2,0,2008,10015824,Feb
2,0,2008,10024550,Feb
2,0,2008,10009669,Feb
2,0,2008,10023241,Feb
2,0,2008,10014471,Feb
2,0,2008,10017638,Feb
2,0,2008,10024034,Feb
2,0,2008,10025252,Feb
2,0,2008,10000460,Feb
2,0,2008,10021986,Feb
2,0,2008,10022962,Feb
2,0,2008,10016549,Feb
2,0,2008,10024270,Feb
2,0,2008,10025495,Feb
2,0,2008,10025237,Feb
2,0,2008,10007121,Feb
2,0,2008,10025791,Feb
2,0,2008,10014546,Feb
2,0,2008,10027370,Feb
2,0,2008,10002765,Feb
2,0,2008,10025264,Feb
2,0,2008,10021412,Feb
2,0,2008,10019410,Feb
2,0,2008,10005006,Feb
2,0,2008,10026294,Feb
2,0,2008,10019942,Feb
2,0,2008,10020192,Feb
2,0,2008,10002506,Feb
2,0,2008,10022687,Feb
2,0,2008,10012422,Feb
2,0,2008,10020962,Feb
2,0,2008,10009652,Feb
2,0,2008,10011979,Feb
2,0,2008,10021736,Feb
2,0,2008,10020449,Feb
2,0,2008,10026868,Feb
2,0,2008,10024248,Feb
2,0,2008,10021911,Feb
2,0,2008,10020927,Feb
2,0,2008,10007134,Feb
2,0,2008,10025022,Feb
2,0,2008,10009606,Feb
2,0,2008,10018871,Feb
2,0,2008,10025063,Feb
2,0,2008,10025241,Feb
2,0,2008,10021485,Feb
2,0,2008,10025024,Feb
2,0,2008,10021184,Feb
2,0,2008,10002746,Feb
2,0,2008,10024999,Feb
2,0,2008,10007268,Feb
2,0,2008,10013137,Feb
2,0,2008,10013252,Feb
2,0,2008,10025267,Feb
2,0,2008,10010904,Feb
2,0,2008,10023244,Feb
2,0,2008,10012399,Feb
2,0,2008,10007163,Feb
2,0,2008,10020256,Feb
2,0,2008,10018890,Feb
2,0,2008,10024246,Feb
2,0,2008,10025039,Feb
2,0,2008,10010855,Feb
2,0,2008,10022978,Feb
2,0,2008,10026291,Feb
2,0,2008,10025515,Feb
2,0,2008,10025288,Feb
2,0,2008,10019617,Feb
2,0,2008,10021270,Feb
2,0,2008,10017314,Feb
2,0,2008,10023760,Feb
2,0,2008,10002154,Feb
2,0,2008,10021380,Feb
2,0,2008,10026268,Feb
2,0,2008,10025758,Feb
2,0,2008,10016780,Feb
2,0,2008,10021297,Feb
2,0,2008,10025239,Feb
2,0,2008,10000474,Feb
2,0,2008,10010923,Feb
2,0,2008,10011499,Feb
2,0,2008,10025246,Feb
2,0,2008,10021203,Feb
2,0,2008,10021286,Feb
2,0,2008,10020864,Feb
2,0,2008,10009156,Feb
2,0,2008,10017290,Feb
2,0,2008,10020849,Feb
2,0,2008,10014810,Feb
2,0,2008,10002136,Feb
2,0,2008,10000458,Feb
2,0,2008,10003857,Feb
2,0,2008,10020281,Feb
2,0,2008,10021305,Feb
2,0,2008,10021107,Feb
2,0,2008,10025242,Feb
2,0,2008,10024477,Feb
2,0,2008,10012369,Feb
2,0,2008,10027572,Feb
2,0,2008,10024022,Feb
2,0,2008,10006917,Feb
2,0,2008,10013052,Feb
2,0,2008,10025247,Feb
2,0,2008,10002520,Feb
2,0,2008,10005236,Feb
2,0,2008,10019682,Feb
2,0,2008,10020388,Feb
2,0,2008,10016784,Feb
2,0,2008,10007536,Feb
2,0,2008,10007253,Feb
2,0,2008,10015956,Feb
2,0,2008,10007866,Feb
2,0,2008,10002150,Feb
2,0,2008,10025298,Feb
2,0,2008,10005861,Feb
2,0,2008,10013670,Feb
2,0,2008,10020491,Feb
2,0,2008,10011089,Feb
2,0,2008,10020364,Feb
2,0,2008,10023759,Feb
2,0,2008,10021331,Feb
2,0,2008,10002137,Feb
2,0,2008,10020390,Feb
2,0,2008,10019420,Feb
2,0,2008,10019913,Feb
2,0,2008,10024499,Feb
2,0,2008,10024704,Feb
2,0,2008,10013426,Feb
2,0,2008,10027583,Feb
2,0,2008,10009654,Feb
2,0,2008,10002501,Feb
2,0,2008,10002709,Feb
2,0,2008,10021111,Feb
2,0,2008,10011198,Feb
2,0,2008,10025771,Feb
2,0,2008,10022746,Feb
2,0,2008,10023022,Feb
2,0,2008,10002115,Feb
2,0,2008,10013899,Feb
2,0,2008,10021459,Feb
2,0,2008,10009662,Feb
2,0,2008,10006983,Feb
2,0,2008,10018129,Feb
2,0,2008,10015886,Feb
2,0,2008,10009660,Feb
2,0,2008,10023757,Feb
2,0,2008,10019469,Feb
2,0,2008,10012600,Feb
2,0,2008,10011093,Feb
2,0,2008,10009672,Feb
2,0,2008,10008602,Feb
2,0,2008,10013870,Feb
2,0,2008,10026055,Feb
2,0,2008,10011821,Feb
2,0,2008,10007258,Feb
2,0,2008,10018363,Feb
2,0,2008,10019150,Feb
2,0,2008,10006836,Feb
2,0,2008,10025037,Feb
2,0,2008,10010974,Feb
2,0,2008,10019066,Feb
2,0,2008,10026843,Feb
2,0,2008,10014779,Feb
2,0,2008,10025238,Feb
2,0,2008,10004602,Feb
2,0,2008,10002140,Feb
2,0,2008,10025302,Feb
2,0,2008,10002161,Feb
2,0,2008,10021494,Feb
2,0,2008,10011546,Feb
2,0,2008,10025291,Feb
2,0,2008,10011600,Feb
2,0,2008,10027356,Feb
2,0,2008,10011360,Feb
2,0,2008,10018885,Feb
2,0,2008,10009643,Feb
2,0,2008,10020492,Feb
2,0,2008,10017576,Feb
2,0,2008,10010970,Feb
2,0,2008,10011623,Feb
2,0,2008,10020193,Feb
2,0,2008,10019952,Feb
2,0,2008,10013061,Feb
2,0,2008,10007183,Feb
2,0,2008,10025296,Feb
2,0,2008,10006916,Feb
2,0,2008,10022166,Feb
2,0,2008,10000473,Feb
2,0,2008,10026023,Feb
2,0,2008,10016542,Feb
2,0,2008,10000457,Feb
2,0,2008,10012761,Feb
2,0,2008,10019105,Feb
2,0,2008,10012226,Feb
2,0,2008,10005922,Feb
2,0,2008,10002240,Feb
2,0,2008,10011286,Feb
2,0,2008,10002114,Feb
2,0,2008,10027348,Feb
2,0,2008,10012158,Feb
2,0,2008,10020715,Feb
2,0,2008,10024915,Feb
2,0,2008,10021418,Feb
2,0,2008,10016609,Feb
2,0,2008,10008893,Feb
2,0,2008,10021673,Feb
2,0,2008,10010832,Feb
2,0,2008,10007577,Feb
2,0,2008,10012128,Feb
2,0,2008,10025814,Feb
2,0,2008,10013341,Feb
2,0,2008,10006846,Feb
3,-5127.84,2008,10022750,Mar
3,-4333.71,2008,10026299,Mar
3,-3919.77,2008,10023495,Mar
3,-2540.34,2008,10017036,Mar
3,-1288.94,2008,10018129,Mar
3,-748.23,2008,10009657,Mar
3,-560.18,2008,10018363,Mar
3,-242.42,2008,10014047,Mar
3,-139.17,2008,10007866,Mar
3,-90.02,2008,10009633,Mar
3,-30.43,2008,10022444,Mar
3,-27.27,2008,10007134,Mar
3,-24.15,2008,10019664,Mar
3,3.27,2008,10011732,Mar
3,3.32,2008,10013765,Mar
3,11.05,2008,10018352,Mar
3,28.53,2008,10004302,Mar
3,40.87,2008,10021203,Mar
3,44.9,2008,10023471,Mar
3,47.57,2008,10024524,Mar
3,48.73,2008,10010970,Mar
3,57.4,2008,10009647,Mar
3,71.87,2008,10019420,Mar
3,76.79,2008,10025285,Mar
3,80.56,2008,10000474,Mar
3,86.24,2008,10020413,Mar
3,90.5,2008,10010698,Mar
3,96.52,2008,10009676,Mar
3,100.46,2008,10002520,Mar
3,101.97,2008,10022434,Mar
3,107.79,2008,10024246,Mar
3,118.12,2008,10007355,Mar
3,118.66,2008,10004245,Mar
3,120.1,2008,10017585,Mar
3,131.05,2008,10020915,Mar
3,143.52,2008,10025250,Mar
3,145.08,2008,10025023,Mar
3,146.08,2008,10017072,Mar
3,155.33,2008,10027340,Mar
3,161.48,2008,10019150,Mar
3,163.39,2008,10022678,Mar
3,175.61,2008,10025495,Mar
3,175.81,2008,10016542,Mar
3,183.01,2008,10003795,Mar
3,200.82,2008,10026023,Mar
3,211.97,2008,10026861,Mar
3,212.77,2008,10019900,Mar
3,219.57,2008,10021179,Mar
3,234.07,2008,10000466,Mar
3,234.22,2008,10021185,Mar
3,239.86,2008,10019678,Mar
3,242.58,2008,10000480,Mar
3,243.71,2008,10024541,Mar
3,250.02,2008,10007564,Mar
3,286.42,2008,10026336,Mar
3,298.29,2008,10025249,Mar
3,299.27,2008,10013252,Mar
3,316.11,2008,10016045,Mar
3,338.32,2008,10022166,Mar
3,347.08,2008,10025061,Mar
3,350.95,2008,10019109,Mar
3,354.64,2008,10025252,Mar
3,360.39,2008,10014804,Mar
3,365.22,2008,10009672,Mar
3,366.27,2008,10010969,Mar
3,377.75,2008,10026522,Mar
3,397.05,2008,10024499,Mar
3,411.56,2008,10025284,Mar
3,412.3,2008,10000475,Mar
3,414.49,2008,10026062,Mar
3,425.46,2008,10025758,Mar
3,447.01,2008,10023489,Mar
3,452.72,2008,10009654,Mar
3,452.84,2008,10026268,Mar
3,458.06,2008,10020909,Mar
3,489.58,2008,10013011,Mar
3,495.25,2008,10025248,Mar
3,499.09,2008,10021936,Mar
3,517.66,2008,10000473,Mar
3,522.21,2008,10021411,Mar
3,534.9,2008,10014495,Mar
3,536.16,2008,10025289,Mar
3,568.99,2008,10022423,Mar
3,607.29,2008,10025051,Mar
3,639.1,2008,10025238,Mar
3,661.84,2008,10027082,Mar
3,676.67,2008,10017576,Mar
3,684.03,2008,10025036,Mar
3,690.05,2008,10013232,Mar
3,692.39,2008,10007117,Mar
3,714.14,2008,10022240,Mar
3,777.82,2008,10007122,Mar
3,782.48,2008,10014779,Mar
3,787.45,2008,10022456,Mar
3,858.83,2008,10014739,Mar
3,880.41,2008,10023793,Mar
3,916.32,2008,10021996,Mar
3,918.78,2008,10007566,Mar
3,947.87,2008,10022764,Mar
3,973.81,2008,10019880,Mar
3,980.22,2008,10019909,Mar
3,1024.68,2008,10010935,Mar
3,1106.2,2008,10025305,Mar
3,1111.5,2008,10024725,Mar
3,1120.45,2008,10009669,Mar
3,1127.75,2008,10021422,Mar
3,1163.65,2008,10006862,Mar
3,1210.6,2008,10025033,Mar
3,1257.44,2008,10020931,Mar
3,1441.49,2008,10014803,Mar
3,1487.41,2008,10016548,Mar
3,1489.2,2008,10015275,Mar
3,1496.9,2008,10002489,Mar
3,1511.29,2008,10025304,Mar
3,1537.34,2008,10007123,Mar
3,1541.84,2008,10019388,Mar
3,1628.38,2008,10022431,Mar
3,1670.78,2008,10025583,Mar
3,1697.57,2008,10023783,Mar
3,1711.68,2008,10012234,Mar
3,1742.24,2008,10014264,Mar
3,1938.99,2008,10011981,Mar
3,1953.2,2008,10020663,Mar
3,1982.77,2008,10000457,Mar
3,1996.23,2008,10000481,Mar
3,2020.56,2008,10020914,Mar
3,2034.61,2008,10000455,Mar
3,2122.49,2008,10002709,Mar
3,2128.47,2008,10026560,Mar
3,2210.11,2008,10026078,Mar
3,2216.13,2008,10023241,Mar
3,2341.45,2008,10018665,Mar
3,2347.51,2008,10009653,Mar
3,2349.26,2008,10015793,Mar
3,2378.35,2008,10009679,Mar
3,2478.48,2008,10020715,Mar
3,2563.97,2008,10010897,Mar
3,2599.79,2008,10005043,Mar
3,2627.9,2008,10019897,Mar
3,2660.43,2008,1000601,Mar
3,2685.2,2008,10027381,Mar
3,2831.01,2008,10025288,Mar
3,2876.83,2008,10017553,Mar
3,2895.34,2008,10014043,Mar
3,2898.82,2008,10022725,Mar
3,2923.79,2008,10016047,Mar
3,2928.7,2008,10025778,Mar
3,3002.44,2008,10024999,Mar
3,3045.07,2008,10024034,Mar
3,3129.64,2008,10025049,Mar
3,3138.63,2008,10023275,Mar
3,3156.81,2008,10014471,Mar
3,3188.06,2008,10025267,Mar
3,3245.51,2008,10019682,Mar
3,3317.3,2008,10025791,Mar
3,3351.08,2008,10026334,Mar
3,3354.57,2008,10000478,Mar
3,3363.27,2008,10018146,Mar
3,3437.51,2008,10000469,Mar
3,3567.52,2008,10004256,Mar
3,3646.46,2008,10021139,Mar
3,3952.37,2008,10027119,Mar
3,3979.7,2008,10020446,Mar
3,4000.11,2008,10024262,Mar
3,4577.42,2008,10000460,Mar
3,4662.2,2008,10009631,Mar
3,4820.92,2008,10002765,Mar
3,5034.94,2008,10000472,Mar
3,5065.76,2008,10026606,Mar
3,5158.31,2008,10011997,Mar
3,5159.5,2008,10014469,Mar
3,5163.55,2008,10009907,Mar
3,5253.04,2008,10008134,Mar
3,5272.66,2008,10007591,Mar
3,5329.99,2008,10025515,Mar
3,5353.65,2008,10023778,Mar
3,5482.99,2008,10023003,Mar
3,5635.37,2008,10015030,Mar
3,5640.93,2008,10021175,Mar
3,5688.68,2008,10014802,Mar
3,5738.12,2008,10019942,Mar
3,5932.14,2008,10011398,Mar
3,5938.53,2008,10005006,Mar
3,6192.24,2008,10023516,Mar
3,6235.6,2008,10018868,Mar
3,6423.84,2008,10016564,Mar
3,6436.84,2008,10027560,Mar
3,6994,2008,10025243,Mar
3,7136.51,2008,10010886,Mar
3,7211.19,2008,10024255,Mar
3,7294.56,2008,10017290,Mar
3,7361.86,2008,10011734,Mar
3,7408.71,2008,10010887,Mar
3,7691.87,2008,10026581,Mar
3,7711.23,2008,10023703,Mar
3,7712.49,2008,10025560,Mar
3,8361.33,2008,10016807,Mar
3,8527.57,2008,10025247,Mar
3,9059.49,2008,10025269,Mar
3,9234.77,2008,10015011,Mar
3,9631.93,2008,10022746,Mar
3,9698.61,2008,10025063,Mar
3,9796.9,2008,10019665,Mar
3,9832.3,2008,10018644,Mar
3,10293.24,2008,10022168,Mar
3,10352.73,2008,10016858,Mar
3,10872.54,2008,10004255,Mar
3,11058.47,2008,10021412,Mar
3,11209.42,2008,10006037,Mar
3,11213.83,2008,10024270,Mar
3,11513.45,2008,10010914,Mar
3,12189.94,2008,10007309,Mar
3,12483.09,2008,10025039,Mar
3,12686.64,2008,10018603,Mar
3,13081.82,2008,10018628,Mar
3,13348.36,2008,10015267,Mar
3,13389.67,2008,10022201,Mar
3,13674.82,2008,10025251,Mar
3,14360.08,2008,10019410,Mar
3,15593.88,2008,10024550,Mar
3,16039.36,2008,10010912,Mar
3,16163.44,2008,10021470,Mar
3,17323.27,2008,10024248,Mar
3,17763.72,2008,10021986,Mar
3,17984.68,2008,10025237,Mar
3,19888.51,2008,10022732,Mar
3,20301.02,2008,10002220,Mar
3,21910.52,2008,10023538,Mar
3,23221.46,2008,10012422,Mar
3,23712.98,2008,10016334,Mar
3,24347.48,2008,10013188,Mar
3,24427.94,2008,10008596,Mar
3,24833.25,2008,10024006,Mar
3,25558.53,2008,10024260,Mar
3,25600.68,2008,10022755,Mar
3,25732.49,2008,10007121,Mar
3,26240.05,2008,10022450,Mar
3,26435.56,2008,10026348,Mar
3,27074.08,2008,10000456,Mar
3,28237.83,2008,10014546,Mar
3,28785.22,2008,10020962,Mar
3,29510.95,2008,10020662,Mar
3,30673.91,2008,10025264,Mar
3,31733.09,2008,10020907,Mar
3,33061.81,2008,10023524,Mar
3,33222.26,2008,10016549,Mar
3,34472.88,2008,10021204,Mar
3,35470.75,2008,10025552,Mar
3,35565.47,2008,10021911,Mar
3,36072.75,2008,10022490,Mar
3,36457.53,2008,10002501,Mar
3,37024.58,2008,10017638,Mar
3,38450.67,2008,10021736,Mar
3,38605.27,2008,10025241,Mar
3,41928.42,2008,10021977,Mar
3,43025.8,2008,10000461,Mar
3,43385.22,2008,10013238,Mar
3,44696.81,2008,10023221,Mar
3,47855.87,2008,10020672,Mar
3,48702.05,2008,10025032,Mar
3,49032.46,2008,10015824,Mar
3,52026.24,2008,10014238,Mar
3,52176.97,2008,10020927,Mar
3,53417.2,2008,10002506,Mar
3,56391.74,2008,10025242,Mar
3,56893.46,2008,10010884,Mar
3,66580.1,2008,10000471,Mar
3,66805.97,2008,10026294,Mar
3,71328.03,2008,10020192,Mar
3,78855.53,2008,10010923,Mar
3,79407.71,2008,10018371,Mar
3,87349.62,2008,10026839,Mar
3,88909.99,2008,10024016,Mar
3,106195.26,2008,10016588,Mar
3,108824.56,2008,10018871,Mar
3,110156.19,2008,10023447,Mar
3,115489.88,2008,10022687,Mar
3,117971.13,2008,10020184,Mar
3,118129.9,2008,10009985,Mar
3,118662.35,2008,10009356,Mar
3,134297.35,2008,10021160,Mar
3,135547.91,2008,10009652,Mar
3,149526.35,2008,10017828,Mar
3,152145.19,2008,10025022,Mar
3,161956.87,2008,10025025,Mar
3,175123.66,2008,10015789,Mar
3,188361.32,2008,10025919,Mar
3,197477.57,2008,10009606,Mar
3,205945.55,2008,10020181,Mar
3,206672.84,2008,10015495,Mar
3,214423.17,2008,10023715,Mar
3,214973.14,2008,10024022,Mar
3,289870.14,2008,10027370,Mar
3,345394.98,2008,10021223,Mar
3,488946.52,2008,10012715,Mar
3,566536.17,2008,10025052,Mar
3,819744.5,2008,10021485,Mar
3,953878.93,2008,10025024,Mar
3,0,2008,10015325,Mar
3,0,2008,10025305,Mar
3,0,2008,10025269,Mar
3,0,2008,10022755,Mar
3,0,2008,10017072,Mar
3,0,2008,10014495,Mar
3,0,2008,10018352,Mar
3,0,2008,10020445,Mar
3,0,2008,10023275,Mar
3,0,2008,10021185,Mar
3,0,2008,10016045,Mar
3,0,2008,10019900,Mar
3,0,2008,10008593,Mar
3,0,2008,10023471,Mar
3,0,2008,10022167,Mar
3,0,2008,10027381,Mar
3,0,2008,10006093,Mar
3,0,2008,10004255,Mar
3,0,2008,10026581,Mar
3,0,2008,10025284,Mar
3,0,2008,10023489,Mar
3,0,2008,10019678,Mar
3,0,2008,10026522,Mar
3,0,2008,10025287,Mar
3,0,2008,10020639,Mar
3,0,2008,10007591,Mar
3,0,2008,10024009,Mar
3,0,2008,10025304,Mar
3,0,2008,10024010,Mar
3,0,2008,10018867,Mar
3,0,2008,10025248,Mar
3,0,2008,10018580,Mar
3,0,2008,10007123,Mar
3,0,2008,10025299,Mar
3,0,2008,10026078,Mar
3,0,2008,10000466,Mar
3,0,2008,10019388,Mar
3,0,2008,10020663,Mar
3,0,2008,10017852,Mar
3,0,2008,10025778,Mar
3,0,2008,10013188,Mar
3,0,2008,10015275,Mar
3,0,2008,10020662,Mar
3,0,2008,10007566,Mar
3,0,2008,10021179,Mar
3,0,2008,10008134,Mar
3,0,2008,10009633,Mar
3,0,2008,10022750,Mar
3,0,2008,10022456,Mar
3,0,2008,10021222,Mar
3,0,2008,10013232,Mar
3,0,2008,10015011,Mar
3,0,2008,10021139,Mar
3,0,2008,10019909,Mar
3,0,2008,10022490,Mar
3,0,2008,10020915,Mar
3,0,2008,10022470,Mar
3,0,2008,10026299,Mar
3,0,2008,10009653,Mar
3,0,2008,10023964,Mar
3,0,2008,10027119,Mar
3,0,2008,10026606,Mar
3,0,2008,10023003,Mar
3,0,2008,10000472,Mar
3,0,2008,10015793,Mar
3,0,2008,10024725,Mar
3,0,2008,10009639,Mar
3,0,2008,10007564,Mar
3,0,2008,10018665,Mar
3,0,2008,10021936,Mar
3,0,2008,10014238,Mar
3,0,2008,10009645,Mar
3,0,2008,10025575,Mar
3,0,2008,10009907,Mar
3,0,2008,10015824,Mar
3,0,2008,10024550,Mar
3,0,2008,10009669,Mar
3,0,2008,10023241,Mar
3,0,2008,10014471,Mar
3,0,2008,10017638,Mar
3,0,2008,10024034,Mar
3,0,2008,10025252,Mar
3,0,2008,10000460,Mar
3,0,2008,10022962,Mar
3,0,2008,10016549,Mar
3,0,2008,10024270,Mar
3,0,2008,10025237,Mar
3,0,2008,10007121,Mar
3,0,2008,10025791,Mar
3,0,2008,10027370,Mar
3,0,2008,10002765,Mar
3,0,2008,10022725,Mar
3,0,2008,10025264,Mar
3,0,2008,10019410,Mar
3,0,2008,10005006,Mar
3,0,2008,10026294,Mar
3,0,2008,10019942,Mar
3,0,2008,10020192,Mar
3,0,2008,10002506,Mar
3,0,2008,10022687,Mar
3,0,2008,10021204,Mar
3,0,2008,10012422,Mar
3,0,2008,10024016,Mar
3,0,2008,10020962,Mar
3,0,2008,10009652,Mar
3,0,2008,10011979,Mar
3,0,2008,10021736,Mar
3,0,2008,10020449,Mar
3,0,2008,10026868,Mar
3,0,2008,10024248,Mar
3,0,2008,10021911,Mar
3,0,2008,10020927,Mar
3,0,2008,10023538,Mar
3,0,2008,10025022,Mar
3,0,2008,10013238,Mar
3,0,2008,10021223,Mar
3,0,2008,10018871,Mar
3,0,2008,10025063,Mar
3,0,2008,10025241,Mar
3,0,2008,10025024,Mar
3,0,2008,10021184,Mar
3,0,2008,10009623,Mar
3,0,2008,10002746,Mar
3,0,2008,10024999,Mar
3,0,2008,10007268,Mar
3,0,2008,10013252,Mar
3,0,2008,10021242,Mar
3,0,2008,10020256,Mar
3,0,2008,10018890,Mar
3,0,2008,10024246,Mar
3,0,2008,10025039,Mar
3,0,2008,10010855,Mar
3,0,2008,10022978,Mar
3,0,2008,10026291,Mar
3,0,2008,10025515,Mar
3,0,2008,10025288,Mar
3,0,2008,10020909,Mar
3,0,2008,10019617,Mar
3,0,2008,10021270,Mar
3,0,2008,10017314,Mar
3,0,2008,10023760,Mar
3,0,2008,10002154,Mar
3,0,2008,10021380,Mar
3,0,2008,10026268,Mar
3,0,2008,10025758,Mar
3,0,2008,10016780,Mar
3,0,2008,10021297,Mar
3,0,2008,10025239,Mar
3,0,2008,10000474,Mar
3,0,2008,10010923,Mar
3,0,2008,10011923,Mar
3,0,2008,10011499,Mar
3,0,2008,10025246,Mar
3,0,2008,10021203,Mar
3,0,2008,10021286,Mar
3,0,2008,10006919,Mar
3,0,2008,10017290,Mar
3,0,2008,10020849,Mar
3,0,2008,10014810,Mar
3,0,2008,10002136,Mar
3,0,2008,10000458,Mar
3,0,2008,10003857,Mar
3,0,2008,10020281,Mar
3,0,2008,10021305,Mar
3,0,2008,10021107,Mar
3,0,2008,10024477,Mar
3,0,2008,10027572,Mar
3,0,2008,10024022,Mar
3,0,2008,10006917,Mar
3,0,2008,10013052,Mar
3,0,2008,10005236,Mar
3,0,2008,10019682,Mar
3,0,2008,10020388,Mar
3,0,2008,10016784,Mar
3,0,2008,10007536,Mar
3,0,2008,10007253,Mar
3,0,2008,10015956,Mar
3,0,2008,10007866,Mar
3,0,2008,10002150,Mar
3,0,2008,10013670,Mar
3,0,2008,10020491,Mar
3,0,2008,10011089,Mar
3,0,2008,10023780,Mar
3,0,2008,10020364,Mar
3,0,2008,10023759,Mar
3,0,2008,10025062,Mar
3,0,2008,10021668,Mar
3,0,2008,10002137,Mar
3,0,2008,10020390,Mar
3,0,2008,10011842,Mar
3,0,2008,10019420,Mar
3,0,2008,10024499,Mar
3,0,2008,10024704,Mar
3,0,2008,10013426,Mar
3,0,2008,10027583,Mar
3,0,2008,10002501,Mar
3,0,2008,10023703,Mar
3,0,2008,10008381,Mar
3,0,2008,10025771,Mar
3,0,2008,10023022,Mar
3,0,2008,10002115,Mar
3,0,2008,10013899,Mar
3,0,2008,10021459,Mar
3,0,2008,10009662,Mar
3,0,2008,10006983,Mar
3,0,2008,10009642,Mar
3,0,2008,10018129,Mar
